date;Deutschland/Luxemburg [€/MWh] Original resolutions;∅ Anrainer DE/LU [€/MWh] Original resolutions;Belgien [€/MWh] Original resolutions;Dänemark 1 [€/MWh] Original resolutions;Dänemark 2 [€/MWh] Original resolutions;Frankreich [€/MWh] Original resolutions;Niederlande [€/MWh] Original resolutions;Norwegen 2 [€/MWh] Original resolutions;Österreich [€/MWh] Original resolutions;Polen [€/MWh] Original resolutions;Schweden 4 [€/MWh] Original resolutions;Schweiz [€/MWh] Original resolutions;Tschechien [€/MWh] Original resolutions;DE/AT/LU [€/MWh] Original resolutions;Italien (Nord) [€/MWh] Original resolutions;Slowenien [€/MWh] Original resolutions;Ungarn [€/MWh] Original resolutions
2021-05-28 14:00:00;60,00;60,09;60,00;60,00;60,00;60,00;60,00;51,69;60,00;60,89;60,00;64,02;64,44;-;71,35;70,01;64,44
2021-05-28 15:00:00;61,02;60,84;61,02;61,02;61,02;61,02;61,02;50,97;61,02;61,02;61,02;64,69;65,41;-;73,00;62,47;65,41
2021-05-28 16:00:00;72,09;70,37;72,09;72,09;72,09;72,09;72,09;51,4;72,09;72,09;72,09;73,86;72,11;-;74,84;72,09;72,11
2021-05-28 17:00:00;77,99;76,14;77,99;77,99;77,99;77,99;77,99;52,36;77,99;77,99;77,99;82,09;79,2;-;82,71;77,99;79,2
2021-05-28 18:00:00;83,67;81,27;83,67;83,67;83,67;83,67;83,67;52,2;83,67;83,28;83,28;87,04;86,2;-;88,00;83,67;86,2
2021-05-28 19:00:00;82,9;81,47;82,9;82,9;82,9;82,9;82,9;51,95;82,9;82,9;82,9;89,57;91,44;-;92,00;82,9;91,44
2021-05-28 20:00:00;80,1;78,64;80,1;80,1;80,1;80,1;80,1;51,89;80,1;80,1;80,1;86,41;85,94;-;90,00;80,1;85,94
2021-05-28 21:00:00;80,03;77,65;80,03;80,03;80,03;80,03;80,03;50,87;80,03;78,11;78,11;84,81;82,06;-;81,00;80,03;82,06
2021-05-28 22:00:00;75,59;73,38;75,59;75,59;75,59;75,59;75,59;49,64;75,59;73,77;73,77;80,91;75,5;-;79,11;75,59;75,5
2021-05-28 23:00:00;70,89;68,7;70,89;70,89;70,89;70,89;70,89;51,36;70,89;69,19;69,19;71,45;69,22;-;70,89;70,89;69,22
2021-05-29 00:00:00;68,37;65,1;68,37;68,37;68,37;68,37;68,37;51,39;68,37;62,41;62,41;66,71;63,01;-;68,37;68,37;63,01
2021-05-29 01:00:00;67,07;63,73;67,07;67,07;67,07;67,07;67,07;51,33;67,07;61,11;61,11;64,77;60,27;-;67,07;67,07;60,27
2021-05-29 02:00:00;64,77;60,98;64,77;64,77;64,77;64,77;64,77;51,38;64,77;59,25;50,08;63,21;58,2;-;66,06;64,77;58,2
2021-05-29 03:00:00;64,09;60,44;64,09;64,09;64,09;64,09;64,09;51,46;64,09;59,14;50,03;62,04;57,64;-;66,00;64,09;57,64
2021-05-29 04:00:00;62,42;58,00;62,42;62,42;62,42;62,42;62,42;51,47;62,42;59,19;33,36;62,08;57,43;-;69,95;62,42;57,43
2021-05-29 05:00:00;63,77;61,54;63,77;63,77;63,77;63,77;63,77;51,33;63,77;60,43;60,43;63,24;58,9;-;63,77;63,77;58,9
2021-05-29 06:00:00;64,91;63,15;64,91;64,91;64,91;64,91;64,91;51,79;64,91;63,35;63,35;64,83;61,91;-;64,91;64,91;61,91
2021-05-29 07:00:00;65,00;63,08;65,00;65,00;65,00;65,00;65,00;52,09;65,00;63,44;63,44;64,33;60,6;-;66,44;65,00;60,6
2021-05-29 08:00:00;63,94;62,6;63,94;63,94;63,94;63,94;63,94;53,41;63,94;63,94;63,94;64,21;59,47;-;63,94;63,94;59,47
2021-05-29 09:00:00;58,47;58,16;58,47;58,47;58,47;58,47;58,47;51,96;58,47;63,32;58,47;59,2;56,00;-;62,59;58,47;56,00
2021-05-29 10:00:00;52,2;53,46;52,2;52,2;52,2;52,2;52,2;50,53;52,2;61,07;52,2;57,02;54,00;-;62,32;52,2;54,00
2021-05-29 11:00:00;47,96;49,15;47,96;47,96;47,19;47,96;47,96;47,19;47,96;59,26;47,19;50,06;50,00;-;68,21;47,96;50,00
2021-05-29 12:00:00;31,03;35,9;31,03;31,03;31,79;31,03;31,03;32,68;31,03;60,53;31,79;40,91;42,00;-;60,28;31,03;42,00
2021-05-29 13:00:00;15,01;25,21;15,01;15,01;22,47;15,01;15,01;22,47;15,01;59,86;22,47;37,4;37,56;-;57,3;15,01;37,56
2021-05-29 14:00:00;15,83;27,17;15,83;15,83;27,87;15,83;15,83;27,87;15,83;59,73;27,87;39,34;37,00;-;46,15;15,83;37,00
2021-05-29 15:00:00;28,27;34,64;28,27;28,27;30,1;28,27;28,27;30,1;28,27;62,99;30,1;44,68;41,72;-;45,43;28,27;41,72
2021-05-29 16:00:00;45,95;49,00;45,95;45,95;45,95;45,95;45,95;46,13;45,95;63,92;45,95;57,53;49,82;-;58,18;45,95;49,82
2021-05-29 17:00:00;58,05;58,56;58,05;58,05;58,05;58,05;58,05;51,52;58,05;62,49;56,66;64,67;60,57;-;66,65;58,05;60,57
2021-05-29 18:00:00;67,9;67,38;67,9;67,9;67,9;67,9;67,9;53,57;67,9;71,36;66,28;72,37;70,2;-;69,04;67,9;70,2
2021-05-29 19:00:00;71,85;70,56;71,85;71,85;71,85;71,85;71,85;52,7;71,85;71,85;71,85;73,68;75,00;-;71,85;71,85;75,00
2021-05-29 20:00:00;72,02;70,43;72,02;72,02;72,02;72,02;72,02;53,05;72,02;72,02;72,02;72,35;73,2;-;72,02;72,02;73,2
2021-05-29 21:00:00;70,99;70,00;74,19;70,99;70,99;71,83;80,00;51,99;70,99;69,21;69,21;70,71;69,93;-;71,83;70,99;69,93
2021-05-29 22:00:00;64,95;63,74;66,13;64,95;64,95;66,00;69,99;51,27;64,95;61,94;61,94;65,9;63,1;-;66,00;64,95;63,1
2021-05-29 23:00:00;59,9;58,82;59,9;59,9;59,9;59,9;59,9;50,38;59,9;59,23;59,23;61,31;57,5;-;59,9;59,9;57,5
2021-05-30 00:00:00;55,07;54,85;55,07;55,07;55,07;55,07;55,07;50,44;55,07;57,42;53,74;59,21;52,12;-;55,07;55,07;52,12
2021-05-30 01:00:00;50,66;51,32;50,66;50,66;50,66;50,66;50,66;49,04;50,66;55,9;49,45;57,9;48,3;-;55,59;50,66;48,3
2021-05-30 02:00:00;48,9;49,76;48,9;48,9;48,9;48,9;48,9;47,44;48,9;56,74;47,73;55,05;46,99;-;52,46;48,9;46,99
2021-05-30 03:00:00;48,92;43,8;31,54;48,92;48,92;27,09;48,97;47,41;45,76;55,83;28,79;52,51;46,06;-;59,00;45,76;46,06
2021-05-30 04:00:00;47,61;43,94;39,1;47,61;47,61;17,65;47,61;46,08;43,64;55,18;46,46;47,55;44,9;-;63,99;43,64;44,9
2021-05-30 05:00:00;45,71;43,25;40,4;45,71;45,71;20,02;46,31;44,63;42,2;54,83;44,61;46,37;44,99;-;65,74;42,2;44,99
2021-05-30 06:00:00;45,00;45,43;42,12;45,00;45,00;40,68;44,41;42,99;44,43;54,7;45,00;48,08;47,36;-;57,2;44,43;47,36
2021-05-30 07:00:00;39,4;40,85;39,4;39,4;39,4;39,4;39,4;38,14;39,4;54,17;39,4;41,25;40,00;-;54,22;39,4;40,00
2021-05-30 08:00:00;31,96;34,36;31,96;31,96;31,96;31,96;31,96;31,96;31,96;48,27;31,96;38,1;35,86;-;43,94;31,96;35,86
2021-05-30 09:00:00;17,59;22,75;17,59;17,59;21,16;17,59;17,59;21,16;17,59;40,53;21,16;29,81;28,47;-;41,53;17,59;28,47
2021-05-30 10:00:00;8,00;18,46;8,00;17,17;18,76;8,00;8,00;18,76;8,00;48,63;18,76;24,47;24,5;-;57,37;8,00;24,5
2021-05-30 11:00:00;6,08;15,34;6,08;7,18;17,76;6,08;6,08;17,76;6,08;44,55;17,76;16,87;22,57;-;63,47;6,08;22,57
2021-05-30 12:00:00;-3,05;9,76;-3,05;5,27;17,07;-3,05;-3,05;17,07;-3,05;47,68;17,07;5,64;9,76;-;49,78;-3,05;9,76
2021-05-30 13:00:00;-16,86;3,48;-16,86;14,76;15,2;-16,86;-16,86;15,2;-16,86;50,39;15,2;-7,99;2,94;-;34,61;-16,86;9,76
2021-05-30 14:00:00;-9,9;6,04;-9,9;0,06;16,12;-9,9;-9,9;16,12;-9,9;53,54;16,12;-0,92;5,00;-;41,53;-9,9;9,76
2021-05-30 15:00:00;-0,93;12,7;-0,93;-0,93;21,34;-0,93;-0,93;21,34;-0,93;54,92;21,34;9,09;16,32;-;59,00;-0,93;16,32
2021-05-30 16:00:00;17,47;25,46;10,00;17,91;26,39;13,17;17,91;27,18;16,26;54,9;26,39;31,89;38,04;-;61,92;16,26;38,04
2021-05-30 17:00:00;50,06;49,01;36,92;50,06;50,06;35,25;50,26;45,5;47,67;57,56;50,06;58,9;56,91;-;68,85;47,67;56,91
2021-05-30 18:00:00;67,89;65,09;62,46;67,89;67,89;60,9;67,7;48,72;66,89;67,89;67,89;70,31;67,41;-;72,8;66,89;67,41
2021-05-30 19:00:00;78,08;71,53;64,13;78,08;78,08;56,13;78,08;50,39;76,32;78,08;78,08;74,47;75,00;-;79,82;76,32;75,00
2021-05-30 20:00:00;79,29;73,95;71,22;79,29;79,29;66,72;79,29;51,5;78,00;79,29;79,29;75,68;73,84;-;78,00;78,00;73,84
2021-05-30 21:00:00;75,43;72,41;73,27;75,43;75,43;72,04;75,43;51,71;75,00;75,43;75,43;75,41;71,9;-;75,00;75,00;71,9
2021-05-30 22:00:00;66,07;64,48;66,07;66,07;66,07;66,07;66,07;51,34;66,07;64,75;64,75;69,07;62,9;-;66,07;66,07;62,9
2021-05-30 23:00:00;59,6;55,72;59,6;59,6;59,6;59,6;59,6;51,66;59,6;60,36;21,78;61,67;59,89;-;59,6;59,6;59,89
2021-05-31 00:00:00;57,3;53,67;57,3;57,3;57,3;57,3;57,3;51,61;57,3;60,04;21,53;58,48;54,91;-;57,3;57,3;54,91
2021-05-31 01:00:00;56,22;52,86;56,22;56,22;56,22;56,22;56,22;51,7;56,22;60,02;21,54;57,88;52,95;-;56,22;56,22;52,95
2021-05-31 02:00:00;55,02;52,08;55,02;55,02;55,02;55,02;55,02;51,73;55,02;60,05;21,51;56,97;52,46;-;55,02;55,02;52,46
2021-05-31 03:00:00;58,49;52,02;40,00;58,49;58,49;40,8;61,62;51,72;55,43;60,07;35,02;57,47;53,13;-;55,9;55,43;53,13
2021-05-31 04:00:00;59,89;57,04;58,61;59,89;59,89;58,33;59,89;51,71;59,65;60,36;35,08;63,38;60,63;-;59,65;59,65;60,63
2021-05-31 05:00:00;76,72;74,58;76,72;76,72;76,72;76,72;76,72;52,14;76,72;77,76;76,72;75,62;77,8;-;76,72;76,72;77,8
2021-05-31 06:00:00;85,98;83,28;85,98;85,98;85,98;85,98;85,98;54,77;85,98;83,21;85,98;86,65;89,59;-;85,98;85,98;89,59
2021-05-31 07:00:00;86,73;84,00;86,73;86,73;86,73;86,73;86,73;56,46;86,73;85,39;86,73;88,23;86,79;-;86,73;86,73;86,79
2021-05-31 08:00:00;77,9;76,04;77,9;77,9;77,9;77,9;77,9;55,59;77,9;77,9;77,9;79,65;78,01;-;80,00;77,9;78,01
2021-05-31 09:00:00;63,38;64,33;63,38;63,38;64,94;63,38;63,38;54,99;63,38;67,75;64,94;69,71;68,44;-;70,00;63,38;68,44
2021-05-31 10:00:00;60,69;62,36;60,69;60,69;62,19;60,69;60,69;54,49;60,69;70,9;62,19;67,62;65,09;-;68,97;60,69;65,09
2021-05-31 11:00:00;59,1;60,36;59,1;59,1;59,1;59,1;59,1;54,21;59,1;71,24;59,1;63,35;61,46;-;62,8;59,1;61,46
2021-05-31 12:00:00;55,26;56,99;55,26;55,26;55,26;55,26;55,26;53,49;55,26;70,61;55,26;59,38;56,6;-;59,00;56,00;56,6
2021-05-31 13:00:00;54,05;55,46;54,05;54,05;54,05;54,05;54,05;52,32;54,05;67,64;54,05;58,01;53,75;-;67,58;54,05;53,75
2021-05-31 14:00:00;54,69;56,88;54,69;54,69;54,69;54,69;54,69;52,94;54,69;76,24;54,69;59,38;54,32;-;65,35;54,69;54,32
2021-05-31 15:00:00;53,94;56,24;53,94;53,94;53,94;53,94;53,94;52,21;53,94;71,42;53,94;60,64;56,8;-;69,74;53,94;56,8
2021-05-31 16:00:00;62,3;64,05;62,3;62,3;62,3;62,3;62,3;55,21;62,3;78,13;62,3;69,08;66,00;-;70,2;62,3;66,00
2021-05-31 17:00:00;76,00;75,19;76,00;76,00;76,00;76,00;76,00;57,66;76,00;81,28;76,00;76,1;80,00;-;76,83;76,00;80,00
2021-05-31 18:00:00;85,14;82,5;85,14;85,14;85,14;85,14;85,14;57,36;85,14;85,14;85,14;83,04;86,00;-;85,14;85,14;86,00
2021-05-31 19:00:00;86,00;82,96;86,00;86,00;86,00;86,00;86,00;55,2;86,00;86,00;86,00;81,79;87,54;-;86,00;86,00;87,54
2021-05-31 20:00:00;82,00;79,69;82,00;82,00;82,00;82,00;82,00;54,95;82,00;83,79;82,00;80,26;83,54;-;83,5;82,00;83,54
2021-05-31 21:00:00;79,9;76,77;79,9;79,9;79,9;79,9;79,9;53,2;79,9;78,91;77,98;75,64;79,34;-;81,72;79,9;79,34
2021-05-31 22:00:00;72,67;70,57;72,67;72,67;72,67;72,67;72,67;51,75;72,67;77,21;72,67;69,18;69,39;-;75,00;72,67;69,39
2021-05-31 23:00:00;61,98;62,54;61,98;61,98;61,98;61,98;61,98;56,69;61,98;64,23;61,98;66,76;66,37;-;67,1;61,98;66,37
2021-06-01 00:00:00;58,94;59,77;58,94;58,94;58,94;58,94;58,94;56,41;58,94;64,52;58,94;61,91;62,00;-;61,4;58,94;62,00
2021-06-01 01:00:00;56,5;57,56;56,5;56,5;56,5;56,5;56,5;54,69;56,5;63,43;56,5;59,77;59,82;-;56,5;56,5;59,82
2021-06-01 02:00:00;56,23;57,37;56,23;56,23;56,23;56,23;56,23;54,43;56,23;66,1;56,23;58,75;58,13;-;58,00;56,23;58,13
2021-06-01 03:00:00;56,95;58,09;56,95;56,95;56,95;56,95;56,95;55,12;56,95;67,94;55,58;58,97;59,73;-;58,6;56,95;59,73
2021-06-01 04:00:00;62,00;62,13;62,00;62,00;62,00;62,00;62,00;57,3;62,00;65,44;62,00;64,11;62,62;-;62,00;62,00;62,62
2021-06-01 05:00:00;78,99;76,07;78,42;78,99;78,99;78,12;78,88;54,00;78,88;78,99;78,99;76,07;76,49;-;78,12;78,12;76,49
2021-06-01 06:00:00;85,79;83,07;85,79;85,79;85,79;85,79;85,79;55,46;85,79;85,13;85,79;86,36;86,26;-;85,79;85,79;86,26
2021-06-01 07:00:00;87,1;84,07;87,1;87,1;87,1;87,1;87,1;57,05;87,1;86,63;87,1;86,97;84,47;-;87,1;87,1;84,47
2021-06-01 08:00:00;78,2;76,36;78,2;78,2;78,2;78,2;78,2;56,39;78,2;83,43;78,2;78,01;74,73;-;78,2;78,2;74,73
2021-06-01 09:00:00;64,95;65,88;64,95;64,95;64,95;64,95;64,95;56,14;64,95;82,44;64,95;66,97;64,49;-;68,5;64,95;64,49
2021-06-01 10:00:00;61,1;62,86;61,1;61,1;61,1;61,1;61,1;55,99;61,1;82,2;61,1;63,72;61,84;-;64,92;61,1;61,84
2021-06-01 11:00:00;58,13;60,37;58,13;58,13;58,13;58,13;58,13;55,2;58,13;82,38;58,13;60,07;59,5;-;58,13;58,13;59,5
2021-06-01 12:00:00;56,12;58,37;56,12;56,12;56,12;56,12;56,12;54,3;56,12;81,99;56,12;57,09;55,8;-;56,12;56,12;55,8
2021-06-01 13:00:00;55,4;57,88;55,4;55,4;55,4;55,4;55,4;53,63;55,4;84,74;55,4;56,54;53,96;-;61,94;55,4;53,96
2021-06-01 14:00:00;56,91;58,62;56,91;56,91;56,91;56,91;56,91;54,00;56,91;81,65;56,91;56,22;54,53;-;65,00;56,91;54,53
2021-06-01 15:00:00;58,13;59,55;58,13;58,13;58,13;58,13;58,13;54,00;58,13;81,63;58,13;56,29;56,17;-;68,5;58,13;56,17
2021-06-01 16:00:00;70,58;68,24;70,58;70,58;70,58;70,58;70,58;54,07;70,58;74,03;70,58;63,22;65,28;-;71,34;70,58;65,28
2021-06-01 17:00:00;79,36;76,5;79,36;79,36;79,36;79,36;79,36;54,04;79,36;82,1;79,36;75,47;74,33;-;79,36;79,36;74,33
2021-06-01 18:00:00;86,7;82,82;86,7;86,7;86,7;86,7;86,7;54,06;86,7;85,85;86,7;82,00;82,2;-;86,7;86,7;82,2
2021-06-01 19:00:00;85,14;82,04;85,14;85,14;85,14;85,14;85,14;54,52;85,14;85,14;85,14;83,32;83,45;-;85,14;85,14;83,45
2021-06-01 20:00:00;80,5;78,07;80,5;80,5;80,5;80,5;80,5;55,21;80,5;80,5;80,5;81,07;78,54;-;80,5;80,5;78,54
2021-06-01 21:00:00;75,31;73,6;75,31;75,31;75,31;75,31;75,31;54,06;75,31;75,31;75,31;77,51;75,6;-;75,31;75,31;75,6
2021-06-01 22:00:00;67,08;66,4;67,08;67,08;67,08;67,08;67,08;53,73;67,08;67,08;67,08;71,31;68,69;-;67,08;67,08;68,69
2021-06-01 23:00:00;65,00;63,56;65,00;65,00;65,00;65,00;65,00;55,49;65,00;63,44;63,44;63,56;63,18;-;65,00;65,00;63,18
2021-06-02 00:00:00;61,37;60,15;61,37;61,37;61,37;61,37;61,37;55,23;61,37;60,17;59,89;59,93;58,25;-;61,37;61,37;58,25
2021-06-02 01:00:00;59,18;57,64;59,18;59,18;59,18;59,18;59,18;55,28;59,18;60,87;48,00;58,76;56,04;-;59,18;59,18;56,04
2021-06-02 02:00:00;60,00;57,31;60,00;60,00;60,00;60,00;60,00;55,33;60,00;60,35;43,08;57,07;54,6;-;60,00;60,00;54,6
2021-06-02 03:00:00;59,89;55,14;53,88;58,53;58,53;50,83;58,53;55,32;58,71;60,17;38,51;58,09;55,44;-;58,71;58,71;55,44
2021-06-02 04:00:00;63,71;61,38;63,71;63,71;62,18;63,71;63,71;55,3;63,71;60,71;60,71;59,13;58,6;-;63,71;63,71;58,6
2021-06-02 05:00:00;78,49;72,64;66,46;76,72;78,24;63,2;76,72;55,44;76,15;78,24;78,24;74,6;75,07;-;67,02;67,02;75,07
2021-06-02 06:00:00;81,6;79,67;81,6;81,6;81,6;81,6;81,6;55,72;81,6;84,37;81,6;81,55;83,52;-;79,38;79,38;83,52
2021-06-02 07:00:00;81,12;79,2;81,12;81,12;81,12;81,12;81,12;56,5;81,12;82,19;81,12;82,09;82,53;-;79,00;79,00;82,53
2021-06-02 08:00:00;72,34;71,9;72,34;72,34;72,34;72,34;72,34;55,51;72,34;79,98;72,34;74,92;74,1;-;72,34;72,34;74,1
2021-06-02 09:00:00;62,44;63,5;62,44;62,44;62,44;62,44;62,44;55,18;62,44;80,31;62,44;63,09;62,79;-;62,44;62,44;62,79
2021-06-02 10:00:00;57,3;59,67;57,3;57,3;57,3;57,3;57,3;54,74;57,3;80,96;57,3;60,05;59,47;-;57,3;57,3;59,47
2021-06-02 11:00:00;55,72;57,9;55,72;55,72;55,72;55,72;55,72;53,94;55,72;80,15;55,72;55,33;57,43;-;60,00;56,3;57,43
2021-06-02 12:00:00;54,02;56,19;54,02;54,02;54,02;54,02;54,02;52,29;54,02;81,33;54,02;51,86;54,5;-;55,83;54,25;54,5
2021-06-02 13:00:00;53,83;55,65;53,83;53,83;53,83;53,83;53,83;52,16;53,83;77,01;53,83;51,27;54,95;-;53,83;53,83;54,95
2021-06-02 14:00:00;53,9;54,79;53,9;53,9;53,9;53,9;53,9;52,18;53,9;64,69;53,9;53,51;55,01;-;57,3;53,9;55,01
2021-06-02 15:00:00;56,87;57,54;56,87;56,87;56,87;56,87;56,87;52,99;56,87;66,66;56,87;57,32;57,92;-;58,1;56,87;57,92
2021-06-02 16:00:00;67,45;65,96;67,45;67,45;67,45;67,45;67,45;55,01;67,45;67,45;67,45;65,59;65,41;-;67,45;67,45;65,41
2021-06-02 17:00:00;78,48;76,34;78,48;78,48;78,48;78,48;78,48;55,66;78,48;82,83;78,48;77,27;74,66;-;78,48;78,48;74,66
2021-06-02 18:00:00;83,34;80,57;83,34;83,34;83,34;83,34;83,34;55,6;83,34;84,34;83,34;81,91;81,08;-;83,34;83,34;81,08
2021-06-02 19:00:00;82,91;79,46;82,91;81,58;81,58;82,91;82,91;55,44;82,91;81,58;81,58;79,56;81,09;-;82,14;82,14;81,09
2021-06-02 20:00:00;78,17;75,26;78,17;76,3;76,3;78,17;78,17;55,31;78,17;76,3;76,3;76,63;78,00;-;78,17;78,17;78,00
2021-06-02 21:00:00;73,93;67,17;73,93;56,98;56,98;73,93;73,93;55,23;73,93;73,68;56,98;72,26;71,02;-;73,93;73,93;71,02
2021-06-02 22:00:00;59,39;62,29;67,65;54,5;54,5;66,51;77,95;52,92;59,39;68,36;54,5;66,46;62,5;-;66,51;59,39;62,5
2021-06-02 23:00:00;57,88;55,48;60,00;47,83;47,83;59,53;61,8;52,1;57,88;57,74;47,83;60,87;56,87;-;59,53;57,88;56,87
2021-06-03 00:00:00;54,08;54,08;58,5;47,87;47,87;58,03;66,92;46,48;54,08;56,57;47,87;58,33;52,33;-;58,03;54,08;52,33
2021-06-03 01:00:00;54,00;53,41;55,4;47,76;47,76;55,4;69,9;46,37;54,00;56,33;47,76;56,88;49,94;-;55,4;54,00;49,94
2021-06-03 02:00:00;50,5;51,41;51,96;46,08;46,08;51,66;67,22;44,75;50,5;56,13;46,08;55,56;49,49;-;51,66;50,5;49,49
2021-06-03 03:00:00;52,57;49,59;54,15;42,37;42,37;52,97;61,8;41,14;52,57;56,16;42,37;51,58;47,99;-;52,97;52,57;47,99
2021-06-03 04:00:00;54,08;49,81;54,08;41,27;41,27;54,08;54,08;43,88;54,08;56,66;41,27;57,11;50,11;-;54,08;54,08;50,11
2021-06-03 05:00:00;54,1;54,38;54,1;52,8;52,8;54,1;54,1;51,84;54,1;56,64;52,8;58,49;56,45;-;62,96;54,1;56,45
2021-06-03 06:00:00;62,44;63,47;66,00;60,94;60,94;64,83;69,9;54,8;63,54;60,94;60,94;70,88;64,5;-;69,25;63,54;64,5
2021-06-03 07:00:00;59,98;67,34;76,07;59,98;59,98;70,59;91,53;57,25;64,79;61,71;59,98;74,00;64,81;-;76,88;64,79;64,81
2021-06-03 08:00:00;58,66;62,92;81,88;58,66;58,66;69,93;58,66;56,3;62,11;58,66;58,66;68,01;60,61;-;72,66;62,11;60,61
2021-06-03 09:00:00;53,94;61,39;83,35;53,94;53,94;69,35;70,1;52,63;59,21;58,15;53,94;65,64;55,01;-;69,35;59,21;55,01
2021-06-03 10:00:00;51,96;60,51;76,89;51,96;51,96;66,4;83,34;50,95;57,61;59,31;51,96;61,75;53,5;-;66,4;57,61;53,5
2021-06-03 11:00:00;50,44;57,88;64,66;50,44;50,44;64,24;77,00;50,44;54,86;60,69;50,44;61,4;52,09;-;64,24;54,86;52,09
2021-06-03 12:00:00;51,63;55,82;59,3;51,63;51,63;58,3;67,46;50,13;54,00;61,49;51,63;59,6;48,83;-;58,3;54,00;48,83
2021-06-03 13:00:00;54,84;55,86;57,27;53,52;53,52;57,36;59,9;51,97;55,61;62,86;53,52;59,43;49,48;-;57,36;55,61;49,48
2021-06-03 14:00:00;59,11;55,95;59,3;53,7;53,7;59,24;59,57;52,14;59,17;57,26;53,7;57,02;50,62;-;66,65;59,17;50,62
2021-06-03 15:00:00;65,74;59,07;65,74;54,14;54,14;65,74;65,74;52,57;65,74;59,22;54,14;57,71;54,94;-;68,54;65,74;54,94
2021-06-03 16:00:00;69,3;63,59;69,3;57,96;57,96;69,3;69,3;56,28;69,3;62,21;57,96;65,42;64,51;-;69,3;69,3;64,51
2021-06-03 17:00:00;75,00;73,12;75,00;73,2;73,2;75,00;75,00;57,00;75,00;80,02;73,2;74,49;73,23;-;75,00;75,00;73,23
2021-06-03 18:00:00;81,99;78,72;81,99;80,02;80,02;81,99;81,99;57,13;81,99;80,02;80,02;79,8;81,00;-;81,99;81,99;81,00
2021-06-03 19:00:00;82,03;78,36;82,03;78,77;78,77;82,03;82,03;56,93;82,03;78,77;78,77;79,93;81,9;-;82,03;82,03;81,9
2021-06-03 20:00:00;80,14;70,53;80,14;56,99;56,99;80,14;80,14;55,34;80,14;70,99;56,99;78,68;79,31;-;80,14;80,14;79,31
2021-06-03 21:00:00;79,32;69,3;79,32;56,39;56,39;79,32;79,32;54,75;79,32;69,7;56,39;77,31;74,09;-;79,32;79,32;74,09
2021-06-03 22:00:00;73,4;64,05;73,4;53,7;53,7;73,4;73,4;52,14;73,4;59,34;53,7;72,01;66,32;-;73,4;73,4;66,32
2021-06-03 23:00:00;66,41;61,35;66,41;53,01;53,01;66,41;66,41;51,47;66,41;65,19;53,01;66,11;67,38;-;69,1;66,41;67,38
2021-06-04 00:00:00;62,92;58,25;62,92;53,28;47,86;62,92;62,92;51,73;62,92;63,89;47,86;62,32;62,16;-;67,29;62,92;62,16
2021-06-04 01:00:00;60,04;56,96;60,04;54,64;47,85;60,04;60,04;53,05;60,04;62,46;47,85;61,18;59,38;-;66,39;60,04;59,38
2021-06-04 02:00:00;60,1;58,00;60,1;58,21;51,02;60,1;60,1;56,52;60,1;62,32;51,02;59,98;58,55;-;60,1;60,1;58,55
2021-06-04 03:00:00;59,00;58,69;59,00;59,00;56,09;59,00;59,00;57,11;59,00;61,3;56,09;61,01;58,96;-;59,00;59,00;58,96
2021-06-04 04:00:00;61,32;61,23;61,32;61,32;59,84;61,32;61,32;57,58;61,32;63,69;59,84;63,85;62,11;-;61,32;61,32;62,11
2021-06-04 05:00:00;75,98;74,02;75,98;75,98;75,98;75,98;75,98;56,61;75,98;75,98;75,98;74,07;75,71;-;75,98;75,98;75,71
2021-06-04 06:00:00;82,99;80,4;82,99;82,99;82,99;82,99;82,99;56,5;82,99;82,99;82,99;81,07;82,88;-;85,00;82,99;82,88
2021-06-04 07:00:00;85,9;83,13;85,9;85,9;85,9;85,9;85,9;57,53;85,9;83,3;85,9;85,77;86,55;-;88,6;85,9;86,55
2021-06-04 08:00:00;81,45;79,14;81,45;81,45;81,45;81,45;81,45;57,53;81,45;83,39;81,45;79,77;79,74;-;86,21;81,45;79,74
2021-06-04 09:00:00;75,58;73,91;75,58;75,58;75,58;75,58;75,58;57,37;75,58;77,24;75,58;75,69;73,69;-;82,63;75,58;73,69
2021-06-04 10:00:00;74,88;72,96;74,88;74,88;74,88;74,88;74,88;57,39;74,88;75,72;74,88;73,99;71,29;-;80,42;74,88;71,29
2021-06-04 11:00:00;69,95;69,16;69,95;69,95;69,95;69,95;69,95;57,48;69,95;74,37;69,95;71,02;68,28;-;71,71;69,95;68,28
2021-06-04 12:00:00;63,01;64,34;63,01;63,01;63,01;63,01;63,01;57,51;63,01;79,29;63,01;65,76;64,16;-;70,15;63,01;64,16
2021-06-04 13:00:00;62,91;64,03;62,91;62,91;62,91;62,91;62,91;57,53;62,91;79,98;62,91;64,5;61,92;-;77,56;62,91;61,92
2021-06-04 14:00:00;63,93;64,52;63,93;63,93;63,93;63,93;63,93;57,06;63,93;78,22;63,93;64,6;62,37;-;78,58;63,93;62,37
2021-06-04 15:00:00;67,00;66,3;67,00;67,00;67,00;67,00;67,00;57,12;67,00;72,88;67,00;65,39;64,95;-;80,42;67,00;64,95
2021-06-04 16:00:00;75,9;73,61;75,9;75,9;75,9;75,9;75,9;57,52;75,9;75,9;75,9;72,88;72,13;-;78,58;75,9;72,13
2021-06-04 17:00:00;79,91;77,81;79,91;79,91;79,91;79,91;79,91;57,68;79,91;79,91;79,91;79,39;79,61;-;81,00;79,91;79,61
